sha256,predict_proba
0f51258c6fb716d8ee4f8c80779bd266f61fee35145d0d9efe8c4c5e1bf20172,0.4995789653003305
f1365c079d3da470d7c968027da2e0fb57ae8c062eaf7d301b39e9a8d54dda2f,0.49940617778065327
90cbcbddb33355145a65d5e9134737d2e46cfc0bc9422b94a470d6574821865a,0.5001271086404044
59e1c087635eec7741b829c1df5fc849d896125043ca4b28f1a22b9b5254afe1,0.49984640022498483
2eb1a0ec2ca184d90f48239144c9a01568bcdbd3d834961f9b62bfea5ac5a845,0.49979808503787015
55efc89786d8013a2177f6b96f8ae9fbed3078254e626b69e3c9aa993667c968,0.49906332727668284
e55a84a3f73ebbf1b17d685b536a46199f424f8ba8b22f075e554369ba84f64b,0.5005739934305761
92021f43fd4d1162e4adb32ec9d56ae51789e85ab100f1283520f15e7defe42f,0.5002190013434311
481931e1ca577a65b426d72d8998914dd6425c12f1479bb8ad7912ce24ee4e6b,0.5001184633246537
36f9262abe830bb9f3e9c93836a7ec347e4d17970e6ea94003f08a9abd695f65,0.49973260574031225
0f90f1064c9ebbeee0c491c959dbd98d4c35bc1e0489a3936b01e7d5704c534d,0.499789428477507
098e201733a9ab4abab4dcabd3e11fa09d869b0b86fd76246b9a47b1843d9a47,0.4992846972175588
09c535ad6b26c14cfc348e2c3899f4cfcdf92619d94cb3a8a42b09d63f6cf529,0.5003184517522613
13a5e0d61169a302ad570ec70f89c5054fe8ebde9edec6a564e6747c7420d222,0.49944085543504707
ffa8d7505cbef9e1b6739e29503a92bff41f30dc88d6d768141d3d05d5c925b6,0.5005433573968915
2e1d83881133f180d5d6c2f253dcd702b45f643ccf80b0576f931529e7416691,0.49973825263362376
769df72c4c32e94190403d626bd9e46ce0183d3213ecdf42c2725db9c1ae960b,0.5002734427354961
4899b700d38fbf0bdd0033ee11b2dd746e6ce10e89b7a06fcb2aebeed5a77c5d,0.4998519857602399
9a585e0979e4599e290ef899bd3a9672247cfbeb1ea8504095ddd10c3db491d3,0.4993589891245273
97eee79e88c0091ef20f96024fa744b64a2f521dc24e7acf4179751c808d5009,0.49901099282841765
175daafab3bfdc73c58381e98b9c26497f32af1c61ef79248cd8ca26428e79e1,0.4992064793413703
9ebacac43b9052b8fcceef49c2ba706bf6ec28ed6a3eefc2e711bf8e471b23a6,0.499834724127138
00d1ecbda3675bd20739308f4e0be3b31d7c232f23a0bae0434ee548485c76af,0.49922941120584907
447cc7b77d6b3665c66697b0d7541bfbedece6af713fbdb102b6e06019185c2f,0.4998434471678283
573681b3dca771efbbc28fb24b98d27e567da55245470b93713c75ff1bfeb35f,0.49928143910180456
205ed2143d13bf1153b23785683ab23c1f513f8e3d87b0f369df669d6ccfe172,0.5000464294780855
af83fae92ba4373a2690a9e9b424e95956a266a8ea04309dfece681a5f0ac314,0.49929009842974575
cfcae3688c0afa3fae5b034d25e50588d61a2defa3ae42448e33b90522233a1e,0.49992736354002687
f804939a0227ed9ca4693f84b5b2a4abcff1db84ecdb44c38930e42b40997399,0.5000347067216442
bc917f1fa1388d65164bbff92fe66aac6b0076b864484c9df8eb1ce8594c2525,0.5004251092451253
a0b9cc0fdfc8e4c30a01b67a4473c3d8bc57ec43425042e98abf97a0a538de0e,0.500068631374517
b6e5e00c69b594584eb7fa8944988cf0ff5c135592a44779d752ca4fdcf551a7,0.49889831466366674
54567bbf1cd959241a7715cd0d4d6c7b5e648b1eeb6e60361072ea2f2d004977,0.5006869739536707
b664556baebeb7c2f6dcb08dce36d0de2aa8e11349d6b1e345c776af156f66a5,0.5004207223688697
28eb80ded430547fb14be3dacaf23c41e4c5fe99fc86ca8c1f85d34164e82d4d,0.5001166874545309
c602e3c007989205839d58d0b9068d5d3b327be232e472ee4efa32e32ff22895,0.5006137899130578
d07362d39a7f505f565e29da41456b51826f411df61868580dbee3029a6cad92,0.5001440677898027
1db83d381dddde96a9e4cd33495764ba3464357b8c1b79a12d92613926635200,0.4999798755108658
bed5fd48546f70e397d8eae752976c10baf3b195d51901947cbbef5210b3c76a,0.49991806964001945
02e2592a145b572635b50503124c172743989b2cde1f64476623077f2c2ccc40,0.4998020817214676
4976436f15ab015396176883f7d3e4e22ec97bb3ddf9e4f5f4234909bc23c03e,0.4997597004325189
838e12030e7fbe7c26b820609c841565fd4851ac2def054391b71d8e14be1678,0.4995324598737532
b001100a6bc128ad78ea1d440c1b124b13307a09f73dfaeae9b8cc6b1b1bfd26,0.4999466984933891
61f2b9ade7971cb272b11660b0a8562c202d934ed72d43fc488731646f23141f,0.499995824954499
6326ccb3fcbdad255d4e1f4f575513339a69e0aa4fe00f00026bad51fff9433d,0.5001782866659813
f7f88994a519cd0db7b5f133702da8be621afda7d9f0111a3d97a347e47c1013,0.49899292465020656
9f55801332d478bb3e882f93ff33125f335c642a0fc5b3a5cb549f722e8a4135,0.4996815251988247
da1cfb198a52df7e28612d9c9c95b8a56e2145a8d4357e5154db6e640d20b28a,0.49928048930169194
c50af51f440924ab96c477af68f2dc71c8373f592138ace14d45b0af4020d3d4,0.5002074200100067
017fe9f1c9b927ed588f2c4f62b079952dbb99d949d21bca324a99287585f3ef,0.5000590998998682
7daec3342768d33b2c3a0b58297effbec26059cd157adf5ee8d8c93187c7ff66,0.5006850929709338
65911fae8a7b43b87765a3eed65203b9aeeaaeec0923ae35af346ab6e41df915,0.4994231057322792
3dcf8bcf3606652429c9a49bfd6f7a2c2dcd6ec01717de7b5f806c254b1382a8,0.49993648379643935
07944a308b496db20def2726a2c7987927edc3da1787050abeaaf3753427ccd3,0.49988914931495426
07134f67b0e8436eeec9cf5ce6f57a6c720943b4345bc3ad01c5e8b259a638fc,0.49982338807943244
583f2a3da131b10a46343699c4e6d95cee4ea241d371aa4bf41018f83757e3ab,0.5003073861364049
e128001dd7ef156bcaf14112ff5b05742363ef685798cb9518a81cace37a2e01,0.49909267825541426
37667610984e3b4009f8aecb108dcfcbb7e7575844cfe60ca6945b2624581346,0.5003073749998651
9146925e8bbeaaae7c0f240100737bad3fd9af9c219754654f031992ad65d04e,0.5001865118136989
451be0f05dcfd12a54e0d7b186a3b45845676c076ecb5f8c7d57ac1c235ad37b,0.5000809918163632
deb9dafb58080a541f00a59f89a3cf1f9f9942871eedbdd99c3d992a90e0642d,0.4999988705920831
97311b77ee26a637c383eb065a2862896ca0ad53e46ac14413e17897608cdf3f,0.49983220622107066
c5ed449d1cafc00ed250a74bef0d8b485ea2a8c6798a8e0aec95fa1f019da94e,0.5001554732023147
b334d7db0da2091793b3487ffef5b786755d3e2d70fdabb3d5e31a57733baaca,0.49943832482473155
52dbbce9f579fb5534bd72694d1de92f7b18123a20c8a5d554c7f94ce5817d50,0.5001700493002563
16dd53f867f4a588517d1011d24970bc10e381b769c3331eac641585dc58c066,0.5000855060857761
7adaaf9094a329c7dd4b5f8a55370dc3adc033458d137e7e342ffb561e87def6,0.500147705513438
1a0f28b16b8c13d965cad90887924c690f254866747d7d67be3c8b8891afdb65,0.49929963153939466
a6b6c7e8017473d726fd923bcdb590dc050d7f554798e410ddd593dc70152641,0.5000176000736757
29b1f0004c840ead86f83c51cc5c1d77a51ad1e4ad549b3fcd3933bbbfa53db6,0.4999262866325201
68dd7aa9ae8c697667e7c7535562a674c91874d0025d5d164ff6d1fc5b722cac,0.49913095670554714
35434c48fd1bc403c4705fb25eb684f46b463c7d365a0a6601aa9f662884fa27,0.5002630094266425
8aa0373922f4881ee6f9a80d4928752d3a8911abeb419e40399199cd478fc059,0.4996928296378625
65868196cc70fc2eecdd3b1d271cd9d50779a6a060f21abd1394b0227ce53471,0.5003214729477463
4a6b2a4c27958cc28a2f8727bc0b63ffd176ad8eb84cf18e62e4a12cbdde2624,0.4989251931290886
679c12a07393ccbe8e58ade47accf66f015e556d051616b64fd3ba4b427c68ed,0.4996427774260675
068009a458139d7d9d832c63d63c404e1de7d64797cb8cf907faff65b5bfc05f,0.49995995804337334
63c0cdd27cd7eb95cf2ad6bb8a3ee30ca8b022d13e62e4c352ec0ea7b01567cb,0.5000637888629957
101001a12cafd5e70935ede689e7b90c259992f33cc1df8aaf8ebf1a55a93638,0.49966605861001884
985659695adbdc271c658a49a4db3bf9f27e126472c2587ac18a2ef03ee9a77d,0.5003084853112472
6bf9fd8877b1e71baaba11745b641cd6fed0e9333aecd5e7cc5ef559f70d6d8c,0.49993724382563737
4c6c252cd9d8272c6bc8c6d2e37632a320e8181fc5147df8619c0f5da2b4705c,0.5006473801232226
5a2481a8a4221c7c66f8fa206abb0735a6ec3f1a2536e8b16899107475bea25b,0.49956575634563516
d23be41013c446c7a3a921899c46a8f8fc56e074a274f8b903215880bffada43,0.5000562443268342
a138d707e02850f0e141121e64be6ac7468aee693ebf28dcf3944b7c272e8b19,0.4998045704336044
9879f670f3fc061589ce0f5f6e59fc4204bf29a376172c2e2e8bf40a1358aa01,0.5002092930573999
bf70139605e52731847e101c73d4d5ba44cc669b146bd1c9fc87ffa28f4ee051,0.4997092689799244
1f6ff860dfdaeabb3e1be0c2a072ffc11fc38a2aa41819df96b3e1be0cfbb4f7,0.4994412138097209
f2272014d837776e0b9faf406ecf5696996f14cded903581676dd8aed7890c5c,0.49944267441425144
9cf7a07fe713613dfcd72cab78d4f6311f64948fccd3ea92fcab456d895173a9,0.5004614294195169
42b0b5379e164d15b3e37a20e5637227a5b53e4177918c1c5a5b341c57081cc2,0.5000956335408954
82a8981c8226154fa2d839c2018ce7d1641c14eb5e3e16bc59f02ecd99cb4438,0.49990059736139225
a58efa859bdaa013abb24dda1a4e3f650734d22396fdd26444f0c5b2bca4a297,0.49964620699574275
159366e135b4286d5d725b9b7f7a08652803becc0d0ac78fbde4079475f5501d,0.500263753456407
4ef32ceced2f8c78bdb7eb8d6d9ccd4769cae00185d805bea6c00bb33cc9fe57,0.4999211938219487
2f219436a93086a1f97b6bf60cc81184f5af5a8aeafe3aaccadac16c3b6f8ab2,0.49901417497672984
1e81e6836f02e0f6cd8b68b841eeaa092642601010494ab76dd5cc6ea5101679,0.4993256115933582
1949ab5a955a1486547be9bd1a1786113a2831f23c355eecb06913d4cb8dc914,0.4992252235803007
fd350fc3e062e73dc39a61a293e99ceba2a6bccb3b078b50d1848d63f011333b,0.5001543023959621
d94c54d754dcafe2e38051c9cfaa86c74794d9af7adcdb41a9f099da2f2c98dc,0.4997142732221612
82c8c60424fc03c09820fbd8adeba69d7ff710302147029e90e474c7a1313b7b,0.500056020857427
a3cc57a73f1010d7d84c8c08631dbc57ff463b82dc1bb06738d14c9ceabc3a42,0.50021647196519
d29b35e6576af06aabcc315366f49e7d7f0d1ba3e12d87f3f9d860f8682b3791,0.4997328799015918
3c0b088fe49e2e28633c9e44628d770acafc0ec34bc8b7b1e58b1ee426818a5b,0.5003963478531744
a1b8d097c80875ea3df4c6b742962f31fae330d5e5293a04ecf579ddabe9844c,0.5000144149628625
cf77d12ce5a7177ce9066fe7fe03b03c6a9510ff9e59ab4f93353ff5f6a51fbc,0.49953074337227393
3e095ec15189ca30a99ae4485cc811048ff56c89018fced249b4b124267ca16c,0.4993956562908307
483502ed288e84586865b3c93ce64a1601b32c9a7ea0d47310f629611cfb2603,0.49979270346227017
4cd2ad60bec5ea32051fbaa950b049fae79090f7268c1dbe40bab4b78d17f7f4,0.4996618372267641
0b7b2c31c40621fc334e98b3eeab7b84152f03550d2ff3c6c7632a94064a4d69,0.5008317955470727
7a7bded3f7277bd1ec42273f437a8b0c2cc73e86b6428663e062c17d1f923e0b,0.49978672680888686
7c1fb0890edadcf6fe4c96441c7e738ade2642475bc08686f0432fdaf6c33e8e,0.49929008916058015
2410b0302a77554059330199e0490a71571d7be8c41b077281f9d46f8dfec9c4,0.4996611411261983
99e9c5bff7b211421f39afa91c19a59f81baa7b1a1ff95c986813de825d51800,0.4995316880840175
06843a38c72eda755564d86591b01cac4a3a20e940ac2df8f008f31860740195,0.49982386464983014
3edcb6e2d7767c431aaf6dd0805c5c7dbff6ec73e34aa818f7fd4b472f9135b3,0.49966943292007954
dba1977774ebb493efdf4131e42b771c9ff83f0f1a27953ea7919872daf135d6,0.4996202033968106
004c71d1cc702e7c8b1b213d98b537bdad5dda8241750221fe2593f34e130fa5,0.4996438640634272
b3ee86b165567ced1a0fb58dfa4cea85ae6112b56e462f467ddfc7f891c68899,0.500365761593884
0bf9e044cc4bddaef449ac45e5997164cee03eb92d082693c5f0eba16ac87e82,0.4996310629328545
6ca4940b57581d42f03a0fe63dccadc8e83051974f7ad4b21beca69ebaeb747f,0.49994739978691394
01c23af7ad4a8197d86d8b27fecec07afc50548d31d38dfb3148e52281365f93,0.49908118782419064
3008753763471199c57e3d326a574552e78e13452a5f570563ab90de7bebcf7c,0.5001800288949844
6bda0dacba2062dabe1185d625946f4214be1ba3ad07cfbcae84867d7471cd10,0.4999226623733241
147af10e926de159cdc7ce4d48245bff9baf85c4994ce2095e27dbc0928b34c3,0.4994631315657931
b795fb06cc4d371286ee2bfd60eac7dc2e3bc764c42b74334de6b47515eaf0fb,0.49986242285482285
b55099c4efdd6893a44ffab9b10fd6638218c857b0b8e0171674a471f703bdba,0.5000381517111159
b404e29a7b944c7cc0527e53d44a2b2b2d961cf51b854645014fb12540edada2,0.4998007969973474
7f04b10879aad547dd41040453171b4607fa2588027ba035cee9bd079724219c,0.49976790493451795
a4f1712b1327dab462beaceebc76ae02f593511cb1d3a2aebb6471905d97e93a,0.5005466395063622
974615736fefa42e054c86cd8c5c071da22b8a9b5f4cb079bfb7021729dedf63,0.500356496539438
33b4c22f0e5f383350559ba3e2f116c356433c05e5327c78e4b40ec43ff0c30f,0.4996171608133929
e69cff79c9bf91b4441c71dbc126bdf1ac0d22173b1546eaffcdcff4ee7b985c,0.49919196030064505
1b6099c3778bce0f2a08342a8b21ab2820b75cfbfba855a26a8670151a6919e7,0.49940298125449
49bdccef28a036e568ea6910ac58b44d6ca32ef66fd0fa704463f15526431672,0.5003635110365399
b84e0c10f59f58d6a333e69cdd6835fed5bd4d251cbd20976cff64879e2c92cd,0.49966174104418576
e01f7555cf97d37402a473c1044e1bac01037e675144102794003f78065d468b,0.5000400303410538
41e321fb71311a556962634867860ff465826ce1d7505845dba8a8e8b0e346dd,0.4993867907818314
47131a4c6d2fb73ead10b570a5ade1a81c5ed534f4f9ab27993258fec9f5ef4d,0.5003329256309905
207ca9745e8d80680075575658457d686193283d6734bd97ed694f81ca881586,0.49942880040639365
bea16bbf5339ceb1f1dae2837092a9fec57970e3db371bd21178f1cb632d3b95,0.4991110177337938
eddea942eecb62424196e91ef2e7b5eef6362fbdc87d1aabfc46e37fabaf5876,0.4991302886786502
68964233440d38c298e74c63cb3d1619b2b9ff530ea5e1959a753891ca6dbd5e,0.4999339306564406
4a2d3633201e830409eda55ca3e9fedf8d0d67141b59d2f5e4c6fd2034e44466,0.4996751562626743
ac69a5e97fe4b0938a558c6432ee3cbe96903a5cedf6536698a99d7156f8f1a5,0.4998309038795408
ab97ecfc6d0b425f62dd232e516e03771dc40b32d5e913a59f0eb53e3ab7e2a7,0.4997156528771224
a4097028b1679afa9e8a8feb7f0be3bf5a82b1ff4ef61ab482c6f57f15f17219,0.49970826241763316
0f944ce5b1c269dcc91ea6e17d9f0b752c85d06e2f7648fc2881c658db9abfde,0.5000585106810823
4b6a57f808f9d1130a5379d5b8538e7c2cde398114120f06d3eca201c21c593c,0.4995216935901844
e3c6db6c8bdea9728d75e023fac3972c83d67f7c6699233dc96b91e824152c51,0.49964885300257456
0aa6c2147e50272993a38f0631110a5f9c24e32b230a2921c6d04d4f08ea3cfb,0.49962151847393155
b48bfd97a36feb144b8d310d1b2cc8c7b8f79d2d27ec7bb5963276bd82e2ce56,0.5003760853001304
aeabeae1605fa205d30cf8a40b767e41697eb16fd5e7dc85272c74732c99fcf4,0.4999476858410946
13e6c4123a8ab31c732cd31e1120e0c0088a66272f82ac4c5d742b49439991f3,0.4990173858954833
b2323c0cd65ac40ede17d24e47975b2266a813a3edddb216cabb50bfb002b8d3,0.49923078525417175
39d4308d947738ee9d043d61c08b72a7e1617ec2e22afe32d7648e0833a20201,0.49994842206676793
f4bed9d62afeaaa56236b94c38f005f0e861aaa8c3eb1c62e978625231086e79,0.4997404021719578
d68ef1fc793b3745b9a1808fd3d49e1f071cd2ba0284bf969d33cad80afd3d90,0.49947257492476466
fe8c5784bbcd888ac57af5055d2fd63370ce43d5a240b4c4265430a273f78f7c,0.4999627777989472
78031856a14528a4d3973cb04d733d409c7eaa9fecb1eaf080be80eb7bfc3ad3,0.5007440607388448
71589fd73039e5ad3e5c7deb015eab6377b599e617ab8a68c2cd98caa85c93c8,0.49934358439532983
9ba5691db7422cf146c863b4021dc4e5948c12f8056095c4e3c884601ce2b34d,0.4994161007898304
34e371af29f1fd173f8f1bbf1f381d8c1d0809216433dfe788c81e415678525b,0.4996898675730173
b84a5c1f842d44bc3a1b476d6583c7ad09dd88631fc063efea0cf995196954fa,0.4998585246781289
7c75708fdf63a6c566c229fc3435d4ad788a1675fb82949f90bbfb93aa85e0e6,0.5005654223573094
04ab6f9f2dfcc227727c5b2f5538489bca75b271f6bbf8e6bca0e2d544a2ba49,0.5003062174265324
08d048cb8db8d24c52c6801330e19568d5eb2eab9d1446b96b552880e4b2bca2,0.4999319919595069
5ca51671c4d965a9b7397271a50e9fee0698d9dcc6ed0b1b19116e1164e4d287,0.4997968862251731
680ca5f7ce5c3618acfeeedd786a3a5f06ccce70cf9f69eabe7dbfe2e3cdc0aa,0.49994318122315945
36ca91ac71cf0a73a1810a213c0c84eb17767b883a8207baf2ec585f6e8ac64b,0.4997496634742321
e30d192d01a184716015a67a2e0ac4b5fbe4c04626090cb6b14c8a336aa7bc74,0.4994257259195704
fb240afae54da4eb86e1f7d495af15d299281af8bc0049305894a0b7fcd97315,0.4997199138509715
e5bd4ae581bc3a4414934467ebbead5b41486629de4b595ba2126a5b892bf040,0.5008620209519151
dc5098682c7e1a0a038abb53f3fcd67e3f64faf397aabdf40edac62df954174e,0.49930423457274165
a3aba2e0f53629b352c349ed8fc30fe60841b70bc801a1d6bed72fc8c25325dd,0.5002134367904825
09c968a07fa23380e9f8c66063ed1bfa62a0ba62125e8a727e8c4d0723ee7bb3,0.5001196442814286
bb928c7210a864016e8436b0c31b180282a23eb73a2a72c3389c4ae5b58102e6,0.4990751713572385
98340b797bcd8cdd1b03117daee798736b9b40a3069e5e748d8cde62c0a76843,0.500522356802354
b8be8835f935bbea6d4e66e91c8c7772f6f90c20dac2ffa937cfdc4e8f539182,0.5000741397806875
86e48812d3d60cc82370d2369099810c2b61705dd9a4b01522900cc9bba60afe,0.49981112023310564
8c94355d39f43a1ee1ed90252d1b419cda414ad8cbe1daa9fe47dccc0199f459,0.4999467905077777
cd3bed1061080fe68fdb4bbe84db4811ac1a5b229950388ecec79e09bcca53a6,0.5004127302627543
4ce5e08f4bb641b263fd724817cb634c7423d865c73e15dfa8de1ffc5ebc4513,0.5000871825211994
ec6cba35ba057f938cf8c2c142aea146892d305f0e1a4119cfa2ecdf5e17e333,0.4990276261590694
d323d623e815690229d23edf08c35830397047e76a6f0016e6f60c03abf0042d,0.5002728320062636
bb9002536459b5635e18794f5f6c9157777f69e040cbf0028ce659cbfc6b7902,0.4996014706782286
c6fb25d409419b6fc1d4ecea55beb9378eb85187893e6f084f2d91e4eb611398,0.500290697133453
0a4f64ca1d4568b5e0b037b82fd851270dab0261198c73d8836a11f667e37bbe,0.49944458397854397
bcf1a60156fd745aab3d023040e4f30e749a7bf9a4ce6493dd430ad839108df8,0.49933317106079544
24d6726421ab886c61b2236b57f4ea861e552aeef0947cc279b567ddf4567a10,0.5000828898279476
a5a25c3b51bab276b091d00e3cb7cd6e7c0dada32d8b8435843b1b02dfb904c8,0.5003413617733485
84f41ed0f87637f5cde0d535603ac4a228f2356b244b47e9493583ba8543ed24,0.5005529717787748
46bdc76a51a8020c4f90ab72818b464f5160b1b682e2ee65e776f556be2d25c9,0.49967821928372286
417f29ff441501e1f379e7553f103c154f83885e686623066736e4f40b22b285,0.4991537626175524
c05a0d9b6fa924963feaf51a2b710091ca134eaa7666636d831cab3fa33f7d5f,0.4995667158506585
2e3fbd806120063dcf8a6fdb2b39e320b0ac310177cbcbf8efd97b7fd108c2bd,0.49920383175701705
2b21ccec26a2b6a67ed7fd35362cf4206d484e312879ce0ac0806f370f54033d,0.49941968007769894
10e91e8553c1616b48d0713748b4f241682833509fed44415c99b3b2f9843c3c,0.49977197807473356
bf68e2d62abba68952a10656d87f68819add34a0d6213b283d34e3b489a6155b,0.49993677632883543
b767fd7a2fc2579a43ed14b3f7ac166c26fa397d45fd35209bdb2547e68156c6,0.49931957631970086
0a14627f0ba2ee3d18de031552f6b7ecab73569491810d37881c83d48f063328,0.49982492711876475
3ab75a43dd501d7c30dcc1f39183868e495a6e586734e69943d5c3354ca0d293,0.4994521738549304
118fc54a7e396e7ca9e950824c4cf307e2b558713e28c97810afca8ddc82b3d0,0.4996086398816863
3be117e29b5eea400fcd2c0f0f4703fb7091a6536b5b034c8e89b3119314b0a3,0.49875182653625416
613d35a227a12f9db7e777b3f3a262b5a8c51ab675ce1fbca154c0eed15e671b,0.5004202049609804
e1d009facce39c5db5e9ba71a1943f74abd6a80dfc080a4b04ce84edfab5a603,0.49996028781345386
94ce09c99578c15524ecff611cfd783ead690a3a94c67dbcfc2124c381a40907,0.4995269400923991
f41a29cb87d720e06f227d5511bb9182566346276b828a8ae0eb4164a49bf428,0.4995857053093433
c016e931b41e16d28a0fc5ea71663731db3c73472434871a1963c4c4b8f768f2,0.4999807188263191
5febb0a593814dcd1b93f070cc6c37ffa70bb33456de4529644f734a9e6819bc,0.49923460449811624
aab53bd7099300afd350f1d16966e90cbddce369d5173ba287b97f2c9e08bdc4,0.4997905076580781
26f2ca8cfd849cce824a82ad31f018f399d4cd5ee23cb696916d210c6f7c6aa4,0.49956684784124006
09c695318340b0c49a412edc8703ec7f43e1dac9764cb6b18c16a300ba6c9d49,0.4990278442694447
000c2b63a9e75a84f648629ab337aad77c39d85b8a072c10f32e6bd2976eaf29,0.49971889529468255
39f98f7e9854927970a28eee1c99e98a8b3f1291662bea748b9308d646346b73,0.5000451811470255
adaebbc9c7e58024a3d54941ca2c479844b864a131acccdcefaa01112840d3eb,0.5005969624518095
2181dd74c967eb7685f814c4dcb7c0a17e42759db21aed77d667cf090fa45cca,0.49944438930641516
4817e19fc6385532d18a4f85a9e0157ee5e6b32a7e2b907127f92509f2032242,0.49995126048029415
667ebf61f3057bec22687c9e813b8a1c06dd6bf7d54ee7492f2b0c9603b1b6dd,0.49988685997321813
4a1b05f2d1e99441a1483783a56a95d91293335f0e042c16da48706a7840ed29,0.4993196758143181
3f32374b1defd463e5ad9adebde84dede08b9398f5b5cba1f8dd0b2582c9d304,0.5002121672509567
f40202da3ccb5e26a7081c0554a7cf9c61aebe9eedebd4e3b04a882ac87486af,0.4996188994922035
4fc2747c51bbb093cb064ee0e99473b5526ed8e2c91a98f054e036508292c4a8,0.5002626205409471
cc810458857f3ea261606158881a2f97e7f5950d1b6e99e5d6095708285b9aa7,0.4998071136962634
d3477d9e9f8f06095493817bdf08a834d760331a6c1ba9d9c2f5c7d9bb4eafa1,0.499827075455754
adc400af8378303d12aa29fea413465d5e700da093e90be8562357abd13c6aff,0.5002537536074813
0e4377ea64605cd793252cfd4213635254bf1b5ce1339483cacd0eb5417b871e,0.4995561285023854
6c5463afb5420eb2b3c300b8d6170e61ed29710b76a01c426ca9247c72139bcb,0.5006981908051568
c6ebd001c3c3768569a0b9c85365792e4283ca4dcfaa7f79560784785af7509c,0.49950294797482836
45ba4e3a2ac73c87393272303b7a04f59a67af93494a7fb5df0137697deffa8a,0.49919349760273424
5261478e0c6fd62053cd43c1c1876b791aeb83df68e4a46df09444a45b9e95d1,0.4997399558447074
b0df487f7fa2fe13f94882efea1b269f844bc4e6753ad41dd9ddd15c16e2ba2c,0.500085914400554
6dcbae311bdbd3ab2c0b2cbc3851ad7067f20b710f695647cf29ea5d5a0b4b82,0.4993802550463576
e729b13d56071d7bf231e5097af2c303a51efff225be4bd7af364a06ea7138ad,0.5001132520521179
990a82d62a1b984c0df8e4f93d954150747fc56d902737cf8b2f9a412e5593c3,0.5002280759279826
3c86be110be93c7889a06aa24471dfdb6b9a5cbcfd3439d991f09803ae42335a,0.49966014845816403
0b4146dc3df1c721945e177c09b41a30f4182064bde0a956dc003c39953474cf,0.49984996832720285
a6d78bdc0269dae1ce3709a0e4ba000fbecb453cfe83d41c753e15d3f86ef105,0.4994784625641258
